id,time,sms
AS14.08,2014-03-06 21:38:47.776,1.0
AS14.08,2014-03-07 20:44:07.921,1.0
AS14.08,2014-03-07 20:44:42.017,1.0
AS14.08,2014-03-07 20:44:59.266,1.0
AS14.08,2014-03-10 12:21:15.332,1.0
AS14.08,2014-03-10 12:58:52.085,1.0
AS14.08,2014-03-10 13:15:26.828,1.0
AS14.08,2014-03-10 21:17:54.841,1.0
AS14.08,2014-03-11 13:29:23.105,1.0
AS14.08,2014-03-11 15:21:42.835,1.0
AS14.08,2014-03-11 15:24:05.420,1.0
AS14.08,2014-03-13 11:20:50.841,1.0
AS14.08,2014-03-13 14:15:15.924,1.0
AS14.08,2014-03-13 14:16:58.565,1.0
AS14.08,2014-03-13 14:17:18.974,1.0
AS14.08,2014-03-13 15:24:20.025,1.0
AS14.08,2014-03-13 15:28:59.920,1.0
AS14.08,2014-03-13 17:00:18.788,1.0
AS14.08,2014-03-13 17:01:35.937,1.0
AS14.08,2014-03-13 17:46:35.009,1.0
AS14.08,2014-03-13 17:47:29.832,1.0
AS14.08,2014-03-13 17:48:37.177,1.0
AS14.08,2014-03-14 10:18:07.023,1.0
AS14.08,2014-03-14 10:19:20.736,1.0
AS14.08,2014-03-14 10:21:36.470,1.0
AS14.08,2014-03-14 10:21:59.444,1.0
AS14.08,2014-03-14 10:22:31.509,1.0
AS14.08,2014-03-14 10:22:56.023,1.0
AS14.08,2014-03-14 11:07:57.210,1.0
AS14.08,2014-03-14 11:08:32.680,1.0
AS14.08,2014-03-14 11:10:04.986,1.0
AS14.08,2014-03-14 11:10:25.009,1.0
AS14.08,2014-03-14 21:15:17.848,1.0
AS14.08,2014-03-15 11:38:02.131,1.0
AS14.08,2014-03-15 20:41:42.618,1.0
AS14.08,2014-03-15 22:01:54.555,1.0
AS14.08,2014-03-20 08:41:40.697,1.0
AS14.08,2014-03-21 18:03:39.351,1.0
AS14.08,2014-03-21 18:07:21.861,1.0
AS14.08,2014-03-21 18:08:26.592,1.0
AS14.08,2014-03-21 18:16:44.009,1.0
AS14.08,2014-03-25 22:01:33.953,1.0
AS14.08,2014-03-26 09:31:54.194,1.0
AS14.08,2014-03-26 13:47:48.946,1.0
AS14.08,2014-03-26 13:48:18.793,1.0
AS14.08,2014-03-26 18:13:39.858,1.0
AS14.08,2014-03-26 21:19:34.759,1.0
AS14.08,2014-03-27 17:02:19.457,1.0
AS14.08,2014-03-27 19:30:58.642,1.0
AS14.08,2014-03-27 19:31:21.894,1.0
AS14.08,2014-03-27 19:31:36.859,1.0
AS14.08,2014-03-27 19:31:59.509,1.0
AS14.08,2014-03-27 19:42:37.036,1.0
AS14.08,2014-03-28 11:52:04.038,1.0
AS14.08,2014-03-28 11:52:32.234,1.0
AS14.08,2014-03-28 11:52:46.338,1.0
AS14.08,2014-03-28 11:59:12.039,1.0
AS14.08,2014-03-28 12:05:52.799,1.0
AS14.08,2014-03-28 12:11:48.009,1.0
AS14.08,2014-03-28 12:52:34.872,1.0
AS14.08,2014-03-28 13:24:09.253,1.0
AS14.08,2014-03-28 14:44:06.365,1.0
AS14.08,2014-03-28 17:04:04.801,1.0
AS14.08,2014-03-28 18:02:14.719,1.0
AS14.08,2014-03-28 18:49:05.841,1.0
AS14.08,2014-03-29 21:11:20.950,1.0
AS14.08,2014-03-29 21:11:56.217,1.0
AS14.08,2014-04-07 10:38:52.632,1.0
AS14.08,2014-04-07 10:40:20.634,1.0
AS14.08,2014-04-07 10:40:49.505,1.0
AS14.08,2014-04-07 11:06:31.180,1.0
AS14.08,2014-04-07 11:07:07.882,1.0
AS14.08,2014-04-07 11:15:57.528,1.0
AS14.08,2014-04-27 12:01:59.091,1.0
AS14.08,2014-04-27 12:49:31.325,1.0
AS14.08,2014-04-27 12:50:44.217,1.0
AS14.09,2014-02-25 16:09:15.533,1.0
AS14.09,2014-02-25 16:10:12.891,1.0
AS14.09,2014-02-28 12:31:40.000,1.0
AS14.09,2014-02-28 12:58:38.000,1.0
AS14.09,2014-02-28 13:13:06.224,1.0
AS14.09,2014-02-28 13:14:23.315,1.0
AS14.09,2014-02-28 13:26:56.000,1.0
AS14.09,2014-03-01 19:15:10.000,1.0
AS14.09,2014-03-05 18:04:16.000,1.0
AS14.09,2014-03-07 22:18:08.000,1.0
AS14.09,2014-03-08 00:10:02.000,1.0
AS14.09,2014-03-08 00:30:41.000,1.0
AS14.09,2014-03-08 01:27:24.979,1.0
AS14.09,2014-03-08 01:32:03.000,1.0
AS14.09,2014-03-08 11:14:12.664,1.0
AS14.09,2014-03-08 12:50:44.000,1.0
AS14.09,2014-03-09 11:38:24.174,1.0
AS14.09,2014-03-09 11:43:12.000,1.0
AS14.09,2014-03-09 13:11:50.335,1.0
AS14.09,2014-03-12 13:04:52.000,1.0
AS14.09,2014-03-19 11:31:20.000,1.0
AS14.09,2014-03-19 11:46:15.000,1.0
AS14.09,2014-03-19 11:49:02.000,1.0
AS14.09,2014-03-19 11:49:44.000,1.0
AS14.09,2014-03-21 18:49:53.000,1.0
AS14.09,2014-03-23 13:02:13.000,1.0
AS14.09,2014-03-26 08:58:13.000,1.0
AS14.09,2014-03-26 16:09:09.000,1.0
AS14.09,2014-03-30 15:13:11.000,1.0
AS14.09,2014-04-04 09:39:40.000,1.0
AS14.09,2014-04-08 15:55:36.000,1.0
AS14.09,2014-04-13 23:05:04.000,1.0
AS14.09,2014-04-14 19:10:13.000,1.0
AS14.09,2014-04-15 23:59:51.000,1.0
AS14.09,2014-04-17 14:33:04.000,1.0
AS14.09,2014-04-18 13:21:26.000,1.0
AS14.09,2014-04-23 10:00:36.000,1.0
AS14.09,2014-04-23 18:01:48.000,1.0
AS14.12,2014-02-19 17:30:36.497,1.0
AS14.12,2014-02-26 08:11:41.219,1.0
AS14.12,2014-03-05 10:17:53.150,1.0
AS14.12,2014-03-07 00:00:32.453,1.0
AS14.12,2014-03-07 00:10:09.842,1.0
AS14.12,2014-03-07 00:38:17.275,1.0
AS14.12,2014-03-07 21:02:12.937,1.0
AS14.12,2014-03-07 22:48:53.740,1.0
AS14.12,2014-03-07 22:50:00.926,1.0
AS14.12,2014-03-07 23:35:02.790,1.0
AS14.12,2014-03-08 22:29:19.128,1.0
AS14.12,2014-03-09 00:51:52.726,1.0
AS14.12,2014-03-14 00:28:23.476,1.0
AS14.12,2014-03-14 00:33:06.197,1.0
AS14.12,2014-03-15 14:27:13.756,1.0
AS14.12,2014-03-15 14:32:03.033,1.0
AS14.12,2014-03-15 14:36:20.924,1.0
AS14.12,2014-03-25 20:39:31.319,1.0
AS14.12,2014-04-04 15:36:44.812,1.0
AS14.12,2014-04-04 16:01:19.236,1.0
AS14.12,2014-04-04 17:04:14.589,1.0
AS14.12,2014-04-05 00:28:11.180,1.0
AS14.12,2014-04-16 02:56:02.059,1.0
AS14.12,2014-04-16 03:19:32.884,1.0
AS14.12,2014-04-19 21:09:17.476,1.0
AS14.12,2014-04-19 21:24:04.946,1.0
AS14.12,2014-04-25 09:21:16.187,1.0
AS14.12,2014-04-28 12:39:32.236,1.0
AS14.12,2014-04-28 12:40:56.773,1.0
AS14.12,2014-04-28 12:43:22.954,1.0
AS14.12,2014-04-28 12:44:18.592,1.0
AS14.12,2014-04-28 19:24:58.584,1.0
AS14.12,2014-04-28 19:49:29.055,1.0
AS14.12,2014-04-28 20:15:46.828,1.0
AS14.12,2014-04-28 20:38:14.766,1.0
AS14.12,2014-05-01 18:37:14.589,1.0
AS14.12,2014-05-01 18:39:21.026,1.0
AS14.12,2014-05-03 19:21:02.894,1.0
AS14.13,2014-02-19 12:42:44.898,1.0
AS14.13,2014-02-19 14:34:45.207,1.0
AS14.13,2014-02-19 14:39:28.328,1.0
AS14.13,2014-02-20 16:07:07.658,1.0
AS14.13,2014-02-20 18:53:04.904,1.0
AS14.13,2014-02-21 18:10:44.770,1.0
AS14.13,2014-02-27 17:41:19.642,1.0
AS14.13,2014-02-28 14:19:14.588,1.0
AS14.13,2014-03-03 14:32:57.957,1.0
AS14.13,2014-03-03 14:45:17.403,1.0
AS14.13,2014-03-03 16:34:08.296,1.0
AS14.13,2014-03-04 17:27:40.025,1.0
AS14.13,2014-03-05 20:06:03.474,1.0
AS14.13,2014-03-06 12:57:32.553,1.0
AS14.13,2014-03-14 17:29:10.137,1.0
AS14.13,2014-03-14 20:00:47.318,1.0
AS14.13,2014-03-14 20:50:23.032,1.0
AS14.13,2014-03-15 05:40:41.559,1.0
AS14.13,2014-03-15 12:05:31.634,1.0
AS14.13,2014-03-15 13:05:24.861,1.0
AS14.13,2014-03-21 09:31:23.812,1.0
AS14.13,2014-03-21 09:35:43.249,1.0
AS14.13,2014-03-23 01:41:32.539,1.0
AS14.13,2014-03-23 01:42:25.694,1.0
AS14.13,2014-03-26 17:13:02.122,1.0
AS14.13,2014-03-27 08:15:57.565,1.0
AS14.13,2014-04-01 12:06:11.907,1.0
AS14.13,2014-04-01 13:39:39.831,1.0
AS14.13,2014-04-01 15:49:06.696,1.0
AS14.13,2014-04-03 13:02:49.265,1.0
AS14.13,2014-04-03 13:06:08.075,1.0
AS14.13,2014-04-03 14:44:39.696,1.0
AS14.13,2014-04-03 14:44:47.924,1.0
AS14.13,2014-04-03 14:44:58.023,1.0
AS14.13,2014-04-03 14:45:10.503,1.0
AS14.13,2014-04-03 18:36:00.898,1.0
AS14.13,2014-04-04 09:28:03.226,1.0
AS14.13,2014-04-04 12:53:38.201,1.0
AS14.13,2014-04-04 22:00:12.759,1.0
AS14.13,2014-04-07 13:37:48.789,1.0
AS14.13,2014-04-12 16:03:33.969,1.0
AS14.13,2014-04-12 17:47:14.677,1.0
AS14.13,2014-04-12 17:48:43.532,1.0
AS14.13,2014-04-12 20:00:14.069,1.0
AS14.13,2014-04-12 21:26:30.900,1.0
AS14.13,2014-04-12 21:26:57.450,1.0
AS14.13,2014-04-13 17:42:17.677,1.0
AS14.13,2014-04-13 17:42:40.033,1.0
AS14.13,2014-04-15 17:43:55.471,1.0
AS14.13,2014-04-17 22:19:54.533,1.0
AS14.13,2014-04-22 23:47:03.226,1.0
AS14.13,2014-04-23 17:52:59.023,1.0
AS14.13,2014-04-23 20:22:37.293,1.0
AS14.14,2014-02-17 07:49:19.635,1.0
AS14.14,2014-02-17 16:51:59.161,1.0
AS14.14,2014-02-17 16:52:48.884,1.0
AS14.14,2014-02-17 16:53:22.016,1.0
AS14.14,2014-02-17 16:54:06.937,1.0
AS14.14,2014-02-17 16:54:51.516,1.0
AS14.14,2014-02-17 16:55:45.894,1.0
AS14.14,2014-02-20 14:48:16.987,1.0
AS14.14,2014-02-21 20:36:11.243,1.0
AS14.14,2014-02-22 00:18:50.500,1.0
AS14.14,2014-02-22 00:19:37.108,1.0
AS14.14,2014-02-22 00:30:36.812,1.0
AS14.14,2014-02-22 00:31:09.338,1.0
AS14.14,2014-02-25 16:35:35.545,1.0
AS14.14,2014-02-25 17:59:05.410,1.0
AS14.14,2014-02-28 14:49:34.336,1.0
AS14.14,2014-02-28 14:54:41.118,1.0
AS14.14,2014-02-28 14:56:07.061,1.0
AS14.14,2014-02-28 16:16:20.546,1.0
AS14.14,2014-02-28 16:19:20.888,1.0
AS14.14,2014-02-28 16:36:58.917,1.0
AS14.14,2014-02-28 16:37:42.480,1.0
AS14.14,2014-02-28 16:42:29.990,1.0
AS14.14,2014-02-28 16:43:48.576,1.0
AS14.14,2014-02-28 17:28:07.483,1.0
AS14.14,2014-02-28 17:28:54.885,1.0
AS14.14,2014-03-02 12:23:48.640,1.0
AS14.14,2014-03-02 22:19:12.388,1.0
AS14.14,2014-03-03 12:28:44.368,1.0
AS14.14,2014-03-03 12:30:21.507,1.0
AS14.14,2014-03-03 12:31:03.589,1.0
AS14.14,2014-03-03 12:38:42.417,1.0
AS14.14,2014-03-03 12:52:37.586,1.0
AS14.14,2014-03-03 12:53:27.367,1.0
AS14.14,2014-03-04 16:01:54.701,1.0
AS14.14,2014-03-04 16:03:14.326,1.0
AS14.14,2014-03-04 16:06:41.516,1.0
AS14.14,2014-03-04 16:19:54.316,1.0
AS14.14,2014-03-04 19:45:55.744,1.0
AS14.14,2014-03-04 19:46:30.315,1.0
AS14.14,2014-03-05 13:01:45.476,1.0
AS14.14,2014-03-05 13:02:19.875,1.0
AS14.14,2014-03-05 13:07:27.109,1.0
AS14.14,2014-03-05 15:15:20.782,1.0
AS14.14,2014-03-05 15:47:55.279,1.0
AS14.14,2014-03-06 18:10:15.020,1.0
AS14.14,2014-03-06 19:34:15.976,1.0
AS14.14,2014-03-07 10:18:05.237,1.0
AS14.14,2014-03-07 16:24:50.857,1.0
AS14.14,2014-03-10 12:19:26.904,1.0
AS14.14,2014-03-10 12:24:34.153,1.0
AS14.14,2014-03-10 12:43:37.029,1.0
AS14.14,2014-03-10 12:46:56.584,1.0
AS14.14,2014-03-13 19:00:31.056,1.0
AS14.14,2014-03-13 19:10:34.726,1.0
AS14.14,2014-03-13 19:12:52.795,1.0
AS14.14,2014-03-13 19:13:33.289,1.0
AS14.14,2014-03-14 11:36:10.872,1.0
AS14.14,2014-03-18 17:14:25.960,1.0
AS14.14,2014-03-18 17:37:21.538,1.0
AS14.14,2014-03-19 11:08:04.522,1.0
AS14.14,2014-03-25 21:03:29.381,1.0
AS14.14,2014-03-26 13:28:43.743,1.0
AS14.14,2014-03-29 22:14:41.503,1.0
AS14.14,2014-03-31 15:22:46.637,1.0
AS14.14,2014-03-31 15:34:41.848,1.0
AS14.14,2014-04-07 15:36:58.954,1.0
AS14.14,2014-04-17 15:34:35.170,1.0
AS14.14,2014-04-19 20:02:06.911,1.0
AS14.14,2014-04-20 21:15:36.924,1.0
AS14.14,2014-04-22 09:23:06.628,1.0
AS14.14,2014-04-26 12:33:05.035,1.0
AS14.15,2014-02-19 17:12:12.348,1.0
AS14.15,2014-02-19 22:33:26.956,1.0
AS14.15,2014-02-19 22:46:15.816,1.0
AS14.15,2014-02-19 22:50:17.526,1.0
AS14.15,2014-02-19 22:53:09.519,1.0
AS14.15,2014-02-19 22:57:26.739,1.0
AS14.15,2014-02-19 22:58:48.516,1.0
AS14.15,2014-02-19 23:03:22.736,1.0
AS14.15,2014-02-19 23:06:31.088,1.0
AS14.15,2014-02-19 23:27:33.167,1.0
AS14.15,2014-02-20 18:38:25.573,1.0
AS14.15,2014-02-20 18:41:38.084,1.0
AS14.15,2014-02-20 18:57:45.778,1.0
AS14.15,2014-02-20 20:02:01.859,1.0
AS14.15,2014-02-20 21:00:13.601,1.0
AS14.15,2014-02-21 14:06:12.029,1.0
AS14.15,2014-02-22 22:12:10.759,1.0
AS14.15,2014-02-22 23:13:49.207,1.0
AS14.15,2014-02-22 23:16:13.157,1.0
AS14.15,2014-02-23 04:34:12.937,1.0
AS14.15,2014-02-23 23:28:39.721,1.0
AS14.15,2014-02-24 08:34:45.085,1.0
AS14.15,2014-02-25 14:15:45.608,1.0
AS14.15,2014-02-25 15:24:19.253,1.0
AS14.15,2014-02-25 15:32:05.588,1.0
AS14.15,2014-02-25 15:42:39.924,1.0
AS14.15,2014-02-26 10:59:53.301,1.0
AS14.15,2014-02-26 11:00:06.460,1.0
AS14.15,2014-02-26 11:44:31.025,1.0
AS14.15,2014-03-04 18:19:18.346,1.0
AS14.15,2014-03-12 15:40:55.388,1.0
AS14.15,2014-03-14 10:44:18.858,1.0
AS14.15,2014-03-20 12:56:59.130,1.0
AS14.15,2014-03-20 12:57:56.283,1.0
AS14.15,2014-03-20 12:58:36.357,1.0
AS14.15,2014-03-20 13:05:53.632,1.0
AS14.15,2014-03-20 13:07:02.395,1.0
AS14.15,2014-03-20 13:30:08.115,1.0
AS14.15,2014-03-20 13:56:01.607,1.0
AS14.15,2014-03-26 11:09:57.934,1.0
AS14.15,2014-03-26 11:11:02.348,1.0
AS14.15,2014-03-26 14:36:45.857,1.0
AS14.15,2014-03-31 10:31:59.607,1.0
AS14.15,2014-03-31 12:34:19.414,1.0
AS14.15,2014-03-31 13:13:20.470,1.0
AS14.15,2014-03-31 13:13:29.303,1.0
AS14.15,2014-03-31 14:13:04.931,1.0
AS14.15,2014-03-31 14:46:23.674,1.0
AS14.15,2014-03-31 22:46:21.512,1.0
AS14.15,2014-04-01 16:49:39.815,1.0
AS14.15,2014-04-01 17:00:25.295,1.0
AS14.15,2014-04-01 18:47:14.767,1.0
AS14.15,2014-04-01 18:49:52.168,1.0
AS14.15,2014-04-02 14:09:29.743,1.0
AS14.15,2014-04-06 18:01:06.493,1.0
AS14.15,2014-04-07 14:15:28.164,1.0
AS14.15,2014-04-08 12:08:39.233,1.0
AS14.15,2014-04-08 12:09:56.061,1.0
AS14.15,2014-04-08 16:44:15.048,1.0
AS14.15,2014-04-12 10:58:38.371,1.0
AS14.15,2014-04-13 12:40:19.328,1.0
AS14.15,2014-04-13 22:58:10.321,1.0
AS14.15,2014-04-24 09:43:11.913,1.0
AS14.15,2014-04-24 16:56:49.338,1.0
AS14.15,2014-04-24 17:00:43.298,1.0
AS14.15,2014-04-24 17:55:20.507,1.0
AS14.15,2014-04-24 18:09:57.276,1.0
AS14.15,2014-04-24 18:25:17.101,1.0
AS14.15,2014-04-24 19:01:57.469,1.0
AS14.15,2014-04-24 19:02:59.812,1.0
AS14.15,2014-04-24 19:28:07.055,1.0
AS14.15,2014-04-24 20:39:10.421,1.0
AS14.15,2014-04-24 20:39:26.203,1.0
AS14.15,2014-04-24 20:45:37.982,1.0
AS14.15,2014-04-25 11:27:50.079,1.0
AS14.15,2014-04-25 11:28:11.559,1.0
AS14.15,2014-04-25 12:43:05.974,1.0
AS14.15,2014-04-25 12:45:16.709,1.0
AS14.15,2014-05-03 10:44:50.232,1.0
AS14.15,2014-05-06 15:21:06.828,1.0
AS14.15,2014-05-06 15:21:33.431,1.0
AS14.16,2014-02-21 13:19:37.680,1.0
AS14.16,2014-02-22 23:22:27.599,1.0
AS14.16,2014-02-25 18:07:49.269,1.0
AS14.16,2014-02-28 02:43:39.213,1.0
AS14.16,2014-03-02 17:45:58.471,1.0
AS14.16,2014-03-02 18:02:13.348,1.0
AS14.16,2014-03-02 18:02:40.003,1.0
AS14.16,2014-03-07 19:06:21.538,1.0
AS14.16,2014-03-07 20:00:33.891,1.0
AS14.16,2014-03-07 20:03:28.155,1.0
AS14.16,2014-03-08 10:31:02.877,1.0
AS14.16,2014-03-11 19:09:13.947,1.0
AS14.16,2014-03-12 21:21:51.604,1.0
AS14.16,2014-03-12 21:23:04.785,1.0
AS14.16,2014-03-14 19:09:17.831,1.0
AS14.16,2014-03-14 19:46:00.401,1.0
AS14.16,2014-03-14 20:00:24.739,1.0
AS14.16,2014-03-15 17:55:46.045,1.0
AS14.16,2014-03-15 18:26:50.207,1.0
AS14.16,2014-03-16 18:30:38.029,1.0
AS14.16,2014-03-16 20:37:12.028,1.0
AS14.16,2014-03-16 20:44:51.144,1.0
AS14.16,2014-03-18 18:50:24.999,1.0
AS14.16,2014-03-20 17:40:09.431,1.0
AS14.16,2014-03-20 17:40:29.835,1.0
AS14.16,2014-03-20 17:47:11.898,1.0
AS14.16,2014-03-20 18:15:18.299,1.0
AS14.16,2014-03-22 15:20:57.961,1.0
AS14.16,2014-03-22 15:49:00.717,1.0
AS14.16,2014-03-23 11:01:07.976,1.0
AS14.16,2014-03-23 11:04:46.809,1.0
AS14.16,2014-03-23 11:05:40.642,1.0
AS14.16,2014-03-25 10:27:23.095,1.0
AS14.16,2014-03-26 15:53:49.278,1.0
AS14.16,2014-03-27 12:48:43.561,1.0
AS14.16,2014-03-27 12:59:11.270,1.0
AS14.16,2014-03-27 13:07:15.686,1.0
AS14.16,2014-03-27 13:07:53.783,1.0
AS14.16,2014-03-27 13:09:01.941,1.0
AS14.16,2014-03-27 13:14:04.322,1.0
AS14.16,2014-03-27 13:28:23.940,1.0
AS14.16,2014-03-27 13:29:27.101,1.0
AS14.16,2014-03-27 17:53:25.006,1.0
AS14.16,2014-03-27 18:05:14.625,1.0
AS14.16,2014-03-27 19:20:19.742,1.0
AS14.16,2014-03-27 19:41:56.861,1.0
AS14.16,2014-03-27 19:58:10.526,1.0
AS14.16,2014-03-27 20:27:59.039,1.0
AS14.16,2014-03-27 20:29:08.611,1.0
AS14.16,2014-03-29 21:38:33.223,1.0
AS14.16,2014-03-29 21:40:06.211,1.0
AS14.16,2014-03-31 13:05:10.109,1.0
AS14.16,2014-03-31 14:18:10.338,1.0
AS14.16,2014-03-31 14:28:58.970,1.0
AS14.16,2014-03-31 15:52:55.503,1.0
AS14.16,2014-03-31 15:54:15.273,1.0
AS14.16,2014-03-31 20:28:29.953,1.0
AS14.16,2014-03-31 23:14:51.989,1.0
AS14.16,2014-04-01 08:13:05.042,1.0
AS14.16,2014-04-04 17:18:06.028,1.0
AS14.16,2014-04-04 17:19:22.867,1.0
AS14.16,2014-04-04 23:35:19.749,1.0
AS14.16,2014-04-04 23:37:15.417,1.0
AS14.16,2014-04-07 17:12:38.561,1.0
AS14.16,2014-04-08 17:25:40.786,1.0
AS14.16,2014-04-10 10:53:41.428,1.0
AS14.16,2014-04-13 13:31:05.897,1.0
AS14.16,2014-04-13 13:36:24.875,1.0
AS14.16,2014-04-15 19:49:44.066,1.0
AS14.16,2014-04-15 20:01:23.364,1.0
AS14.16,2014-04-16 18:14:45.976,1.0
AS14.16,2014-04-16 18:15:20.898,1.0
AS14.16,2014-04-16 18:22:42.578,1.0
AS14.16,2014-04-16 19:16:54.661,1.0
AS14.16,2014-04-18 00:51:32.500,1.0
AS14.16,2014-04-18 01:29:48.085,1.0
AS14.16,2014-04-18 12:24:34.220,1.0
AS14.16,2014-04-18 12:39:30.344,1.0
AS14.16,2014-04-19 22:03:10.364,1.0
AS14.16,2014-04-20 00:52:27.908,1.0
AS14.16,2014-04-22 14:39:50.000,1.0
AS14.16,2014-04-23 23:40:49.874,1.0
AS14.16,2014-04-24 18:30:50.871,1.0
AS14.16,2014-04-25 10:22:22.555,1.0
AS14.16,2014-04-25 10:22:47.555,1.0
AS14.16,2014-04-25 10:29:18.015,1.0
AS14.16,2014-04-25 10:29:50.857,1.0
AS14.16,2014-04-25 10:30:26.750,1.0
AS14.16,2014-04-25 11:07:17.279,1.0
AS14.16,2014-04-25 11:29:22.908,1.0
AS14.16,2014-04-25 13:20:51.609,1.0
